Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3816","ECs3816","RefSeq.386585.9.NC_002695.CDS.3827673.3827888.fwd","RefSeq","CDS",3827673,3827888,216,"+",,,,"NP_311843.1",71,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3817","ECs3817","RefSeq.386585.9.NC_002695.CDS.3827885.3828136.rev","RefSeq","CDS",3827885,3828136,252,"-",,,,"NP_311844.1",83,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3818","ECs3818","RefSeq.386585.9.NC_002695.CDS.3828192.3829346.fwd","RefSeq","CDS",3828192,3829346,1155,"+",,,,"NP_311845.1",384,,"S-adenosylmethionine synthetase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3819","ECs3819","RefSeq.386585.9.NC_002695.CDS.3829783.3831177.fwd","RefSeq","CDS",3829783,3831177,1395,"+",,,,"NP_311846.1",464,,"galactose-proton symport of transport system",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3820","ECs3820","RefSeq.386585.9.NC_002695.CDS.3831254.3831751.fwd","RefSeq","CDS",3831254,3831751,498,"+",,,,"NP_311847.1",165,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3821","ECs3821","RefSeq.386585.9.NC_002695.CDS.3831846.3832553.fwd","RefSeq","CDS",3831846,3832553,708,"+",,,,"NP_311848.1",235,,"DNA-specific endonuclease I",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3822","ECs3822","RefSeq.386585.9.NC_002695.CDS.3832633.3833364.fwd","RefSeq","CDS",3832633,3833364,732,"+",,,,"NP_311849.2",243,,"16S ribosomal RNA methyltransferase RsmE",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3823","ECs3823","RefSeq.386585.9.NC_002695.CDS.3833377.3834324.fwd","RefSeq","CDS",3833377,3834324,948,"+",,,,"NP_311850.1",315,,"glutathione synthetase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3824","ECs3824","RefSeq.386585.9.NC_002695.CDS.3834436.3834999.fwd","RefSeq","CDS",3834436,3834999,564,"+",,,,"NP_311851.2",187,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3825","ECs3825","RefSeq.386585.9.NC_002695.CDS.3834999.3835415.fwd","RefSeq","CDS",3834999,3835415,417,"+",,,,"NP_311852.1",138,,"Holliday junction resolvase-like protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3827","ECs3827","RefSeq.386585.9.NC_002695.CDS.3835606.3836631.rev","RefSeq","CDS",3835606,3836631,1026,"-",,,,"NP_311853.1",341,,"putative protein transport",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3826","ECs3826","RefSeq.386585.9.NC_002695.CDS.3836604.3837308.fwd","RefSeq","CDS",3836604,3837308,705,"+",,,,"NP_311854.1",234,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3828","ECs3828","RefSeq.386585.9.NC_002695.CDS.3837326.3837892.fwd","RefSeq","CDS",3837326,3837892,567,"+",,,,"NP_311855.1",188,,"putative resistance protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3829","ECs3829","RefSeq.386585.9.NC_002695.CDS.3837889.3838179.fwd","RefSeq","CDS",3837889,3838179,291,"+",,,,"NP_311856.2",96,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3830","ECs3830","RefSeq.386585.9.NC_002695.CDS.3838187.3838780.fwd","RefSeq","CDS",3838187,3838780,594,"+",,,,"NP_311857.1",197,,"putative deoxyribonucleotide triphosphate pyrophosphatase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0363","ECs0363","RefSeq.386585.9.NC_002695.CDS.383859.384947.fwd","RefSeq","CDS",383859,384947,1089,"+",,,,"NP_308390.1",362,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3831","ECs3831","RefSeq.386585.9.NC_002695.CDS.3838773.3839909.fwd","RefSeq","CDS",3838773,3839909,1137,"+",,,,"NP_311858.1",378,,"coproporphyrinogen III oxidase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3832","ECs3832","RefSeq.386585.9.NC_002695.CDS.3840152.3841159.rev","RefSeq","CDS",3840152,3841159,1008,"-",,,,"NP_311859.1",335,,"putative alpha helix chain",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3833","ECs3833","RefSeq.386585.9.NC_002695.CDS.3841276.3842322.rev","RefSeq","CDS",3841276,3842322,1047,"-",,,,"NP_311860.1",348,"ansB","L-asparaginase II",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5362","ECs5362","RefSeq.386585.9.NC_002695.CDS.38420.38638.rev","RefSeq","CDS",38420,38638,219,"-",,,,"NP_944498.1",72,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3834","ECs3834","RefSeq.386585.9.NC_002695.CDS.3842498.3843217.rev","RefSeq","CDS",3842498,3843217,720,"-",,,,"NP_311861.1",239,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3835","ECs3835","RefSeq.386585.9.NC_002695.CDS.3843401.3843727.rev","RefSeq","CDS",3843401,3843727,327,"-",,,,"NP_311862.2",108,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3836","ECs3836","RefSeq.386585.9.NC_002695.CDS.3843727.3844446.rev","RefSeq","CDS",3843727,3844446,720,"-",,,,"NP_311863.1",239,"trmB","tRNA (guanine-N(7)-)-methyltransferase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3837","ECs3837","RefSeq.386585.9.NC_002695.CDS.3844607.3845659.fwd","RefSeq","CDS",3844607,3845659,1053,"+",,,,"NP_311864.1",350,,"adenine DNA glycosylase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3838","ECs3838","RefSeq.386585.9.NC_002695.CDS.3845687.3845962.fwd","RefSeq","CDS",3845687,3845962,276,"+",,,,"NP_311865.1",91,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3839","ECs3839","RefSeq.386585.9.NC_002695.CDS.3846024.3847106.fwd","RefSeq","CDS",3846024,3847106,1083,"+",,,,"NP_311866.1",360,"mltC","murein transglycosylase C",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3840","ECs3840","RefSeq.386585.9.NC_002695.CDS.3847308.3848564.fwd","RefSeq","CDS",3847308,3848564,1257,"+",,,,"NP_311867.2",418,,"NupG",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3841","ECs3841","RefSeq.386585.9.NC_002695.CDS.3848614.3850749.rev","RefSeq","CDS",3848614,3850749,2136,"-",,,,"NP_311868.2",711,,"ornithine decarboxylase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3842","ECs3842","RefSeq.386585.9.NC_002695.CDS.3851147.3851854.fwd","RefSeq","CDS",3851147,3851854,708,"+",,,,"NP_311869.1",235,,"putative transport protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3843","ECs3843","RefSeq.386585.9.NC_002695.CDS.3852233.3853498.fwd","RefSeq","CDS",3852233,3853498,1266,"+",,,,"NP_311870.1",421,,"integrase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3846","ECs3846","RefSeq.386585.9.NC_002695.CDS.3854489.3855163.fwd","RefSeq","CDS",3854489,3855163,675,"+",,,,"NP_311873.1",224,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3847","ECs3847","RefSeq.386585.9.NC_002695.CDS.3855160.3855507.fwd","RefSeq","CDS",3855160,3855507,348,"+",,,,"NP_311874.1",115,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3848","ECs3848","RefSeq.386585.9.NC_002695.CDS.3855527.3856975.fwd","RefSeq","CDS",3855527,3856975,1449,"+",,,,"NP_311875.1",482,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3849","ECs3849","RefSeq.386585.9.NC_002695.CDS.3856776.3857720.rev","RefSeq","CDS",3856776,3857720,945,"-",,,,"NP_311876.1",314,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3850","ECs3850","RefSeq.386585.9.NC_002695.CDS.3857829.3858377.rev","RefSeq","CDS",3857829,3858377,549,"-",,,,"NP_311877.1",182,,"putative virulence-related membrane protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3852","ECs3852","RefSeq.386585.9.NC_002695.CDS.3858950.3859150.rev","RefSeq","CDS",3858950,3859150,201,"-",,,,"NP_311879.1",66,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0366","ECs0366","RefSeq.386585.9.NC_002695.CDS.386012.386314.rev","RefSeq","CDS",386012,386314,303,"-",,,,"NP_308393.1",100,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3854","ECs3854","RefSeq.386585.9.NC_002695.CDS.3860922.3861149.fwd","RefSeq","CDS",3860922,3861149,228,"+",,,,"NP_311881.1",75,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs5518","ECs5518","RefSeq.386585.9.NC_002695.CDS.3861082.3861276.rev","RefSeq","CDS",3861082,3861276,195,"-",,,,"NP_944561.1",64,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3855","ECs3855","RefSeq.386585.9.NC_002695.CDS.3861357.3863006.fwd","RefSeq","CDS",3861357,3863006,1650,"+",,,,"NP_311882.1",549,,"putative enterotoxin",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3857","ECs3857","RefSeq.386585.9.NC_002695.CDS.3863614.3864603.fwd","RefSeq","CDS",3863614,3864603,990,"+",,,,"NP_311884.1",329,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3858","ECs3858","RefSeq.386585.9.NC_002695.CDS.3864652.3865326.fwd","RefSeq","CDS",3864652,3865326,675,"+",,,,"NP_311885.1",224,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3859","ECs3859","RefSeq.386585.9.NC_002695.CDS.3865761.3866549.fwd","RefSeq","CDS",3865761,3866549,789,"+",,,,"NP_311886.1",262,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0037","ECs0037","RefSeq.386585.9.NC_002695.CDS.38673.39068.fwd","RefSeq","CDS",38673,39068,396,"+",,,,"NP_308064.2",131,,"DNA-binding transcriptional activator CaiF",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0367","ECs0367","RefSeq.386585.9.NC_002695.CDS.386777.387382.fwd","RefSeq","CDS",386777,387382,606,"+",,,,"NP_308394.1",201,,"putative transcription factor",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3862","ECs3862","RefSeq.386585.9.NC_002695.CDS.3869375.3870265.rev","RefSeq","CDS",3869375,3870265,891,"-",,,,"NP_311889.1",296,,"putative transposase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3863","ECs3863","RefSeq.386585.9.NC_002695.CDS.3870262.3870588.rev","RefSeq","CDS",3870262,3870588,327,"-",,,,"NP_311890.1",108,,"putative transposase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3864","ECs3864","RefSeq.386585.9.NC_002695.CDS.3870594.3870710.rev","RefSeq","CDS",3870594,3870710,117,"-",,,,"NP_311891.1",38,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3865","ECs3865","RefSeq.386585.9.NC_002695.CDS.3870779.3871126.fwd","RefSeq","CDS",3870779,3871126,348,"+",,,,"NP_311892.1",115,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3866","ECs3866","RefSeq.386585.9.NC_002695.CDS.3871323.3872714.fwd","RefSeq","CDS",3871323,3872714,1392,"+",,,,"NP_311893.1",463,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3868","ECs3868","RefSeq.386585.9.NC_002695.CDS.3872937.3873287.fwd","RefSeq","CDS",3872937,3873287,351,"+",,,,"NP_311895.1",116,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3869","ECs3869","RefSeq.386585.9.NC_002695.CDS.3873500.3874903.fwd","RefSeq","CDS",3873500,3874903,1404,"+",,,,"NP_311896.1",467,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0368","ECs0368","RefSeq.386585.9.NC_002695.CDS.387422.388285.fwd","RefSeq","CDS",387422,388285,864,"+",,,,"NP_308395.1",287,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3871","ECs3871","RefSeq.386585.9.NC_002695.CDS.3875222.3875566.fwd","RefSeq","CDS",3875222,3875566,345,"+",,,,"NP_311898.1",114,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3872","ECs3872","RefSeq.386585.9.NC_002695.CDS.3875409.3876725.rev","RefSeq","CDS",3875409,3876725,1317,"-",,,,"NP_311899.1",438,,"putative low-affinity phosphate transport protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3873","ECs3873","RefSeq.386585.9.NC_002695.CDS.3877017.3878876.rev","RefSeq","CDS",3877017,3878876,1860,"-",,,,"NP_311900.1",619,,"bifunctional glutathionylspermidine amidase/glutathionylspermidine synthetase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3874","ECs3874","RefSeq.386585.9.NC_002695.CDS.3879081.3879947.fwd","RefSeq","CDS",3879081,3879947,867,"+",,,,"NP_311901.2",288,,"putative glutathione S-transferase YghU",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3875","ECs3875","RefSeq.386585.9.NC_002695.CDS.3880070.3880318.rev","RefSeq","CDS",3880070,3880318,249,"-",,,,"NP_311902.1",82,,"hydrogenase 2 accessory protein HypG",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3876","ECs3876","RefSeq.386585.9.NC_002695.CDS.3880331.3880672.rev","RefSeq","CDS",3880331,3880672,342,"-",,,,"NP_311903.1",113,"hypA","hydrogenase nickel incorporation protein HybF",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3877","ECs3877","RefSeq.386585.9.NC_002695.CDS.3880665.3881153.rev","RefSeq","CDS",3880665,3881153,489,"-",,,,"NP_311904.1",162,,"hydrogenase 2-specific chaperone",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3878","ECs3878","RefSeq.386585.9.NC_002695.CDS.3881146.3881640.rev","RefSeq","CDS",3881146,3881640,495,"-",,,,"NP_311905.1",164,"hybD","hydrogenase 2 maturation endopeptidase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3879","ECs3879","RefSeq.386585.9.NC_002695.CDS.3881640.3883343.rev","RefSeq","CDS",3881640,3883343,1704,"-",,,,"NP_311906.1",567,,"hydrogenase 2 large subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0369","ECs0369","RefSeq.386585.9.NC_002695.CDS.388275.389822.fwd","RefSeq","CDS",388275,389822,1548,"+",,,,"NP_308396.1",515,,"putative oxidoreductase subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3880","ECs3880","RefSeq.386585.9.NC_002695.CDS.3883340.3884518.rev","RefSeq","CDS",3883340,3884518,1179,"-",,,,"NP_311907.1",392,,"putative hydrogenase 2 b cytochrome subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3881","ECs3881","RefSeq.386585.9.NC_002695.CDS.3884508.3885494.rev","RefSeq","CDS",3884508,3885494,987,"-",,,,"NP_311908.1",328,,"hydrogenase 2 protein HybA",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3882","ECs3882","RefSeq.386585.9.NC_002695.CDS.3885497.3886615.rev","RefSeq","CDS",3885497,3886615,1119,"-",,,,"NP_311909.1",372,,"hydrogenase 2 small subunit",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3883","ECs3883","RefSeq.386585.9.NC_002695.CDS.3886804.3887091.rev","RefSeq","CDS",3886804,3887091,288,"-",,,,"NP_311910.1",95,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3884","ECs3884","RefSeq.386585.9.NC_002695.CDS.3887210.3888097.rev","RefSeq","CDS",3887210,3888097,888,"-",,,,"NP_311911.1",295,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3885","ECs3885","RefSeq.386585.9.NC_002695.CDS.3888254.3889294.fwd","RefSeq","CDS",3888254,3889294,1041,"+",,,,"NP_311912.1",346,,"aldo-keto reductase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3886","ECs3886","RefSeq.386585.9.NC_002695.CDS.3889334.3889828.rev","RefSeq","CDS",3889334,3889828,495,"-",,,,"NP_311913.1",164,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3887","ECs3887","RefSeq.386585.9.NC_002695.CDS.3890019.3890903.fwd","RefSeq","CDS",3890019,3890903,885,"+",,,,"NP_311914.1",294,,"oxidoreductase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3888","ECs3888","RefSeq.386585.9.NC_002695.CDS.3891079.3891324.fwd","RefSeq","CDS",3891079,3891324,246,"+",,,,"NP_311915.1",81,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3889","ECs3889","RefSeq.386585.9.NC_002695.CDS.3891175.3891600.rev","RefSeq","CDS",3891175,3891600,426,"-",,,,"NP_311916.1",141,,"biopolymer transport protein ExbD",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3890","ECs3890","RefSeq.386585.9.NC_002695.CDS.3891607.3892341.rev","RefSeq","CDS",3891607,3892341,735,"-",,,,"NP_311917.1",244,,"biopolymer transport protein ExbB",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3891","ECs3891","RefSeq.386585.9.NC_002695.CDS.3892334.3892489.rev","RefSeq","CDS",3892334,3892489,156,"-",,,,"NP_311918.1",51,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3892","ECs3892","RefSeq.386585.9.NC_002695.CDS.3892593.3893780.fwd","RefSeq","CDS",3892593,3893780,1188,"+",,,,"NP_311919.1",395,,"cystathionine beta-lyase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3893","ECs3893","RefSeq.386585.9.NC_002695.CDS.3893920.3894579.fwd","RefSeq","CDS",3893920,3894579,660,"+",,,,"NP_311920.1",219,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3895","ECs3895","RefSeq.386585.9.NC_002695.CDS.3894619.3895575.rev","RefSeq","CDS",3894619,3895575,957,"-",,,,"NP_311921.2",318,,"putative ARAC-type regulatory protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3894","ECs3894","RefSeq.386585.9.NC_002695.CDS.3895712.3896875.fwd","RefSeq","CDS",3895712,3896875,1164,"+",,,,"NP_311922.1",387,,"putative oxidoreductase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3896","ECs3896","RefSeq.386585.9.NC_002695.CDS.3896980.3897807.fwd","RefSeq","CDS",3896980,3897807,828,"+",,,,"NP_311923.2",275,"dkgA","2,5-diketo-D-gluconate reductase A",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3897","ECs3897","RefSeq.386585.9.NC_002695.CDS.3898007.3898282.fwd","RefSeq","CDS",3898007,3898282,276,"+",,,,"NP_311924.1",91,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs0370","ECs0370","RefSeq.386585.9.NC_002695.CDS.389822.391240.fwd","RefSeq","CDS",389822,391240,1419,"+",,,,"NP_308397.1",472,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3898","ECs3898","RefSeq.386585.9.NC_002695.CDS.3898276.3898929.fwd","RefSeq","CDS",3898276,3898929,654,"+",,,,"NP_311925.1",217,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3899","ECs3899","RefSeq.386585.9.NC_002695.CDS.3898978.3899235.fwd","RefSeq","CDS",3898978,3899235,258,"+",,,,"NP_311926.1",85,,"putative outer membrane lipoprotein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3900","ECs3900","RefSeq.386585.9.NC_002695.CDS.3899278.3901497.rev","RefSeq","CDS",3899278,3901497,2220,"-",,,,"NP_311927.1",739,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3901","ECs3901","RefSeq.386585.9.NC_002695.CDS.3901608.3903020.rev","RefSeq","CDS",3901608,3903020,1413,"-",,,,"NP_311928.1",470,,"repressor protein for FtsI",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3902","ECs3902","RefSeq.386585.9.NC_002695.CDS.3903095.3903832.rev","RefSeq","CDS",3903095,3903832,738,"-",,,,"NP_311929.1",245,,"1-acyl-sn-glycerol-3-phosphate acyltransferase",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3903","ECs3903","RefSeq.386585.9.NC_002695.CDS.3904066.3906324.rev","RefSeq","CDS",3904066,3906324,2259,"-",,,,"NP_311930.1",752,,"DNA topoisomerase IV subunit A",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3904","ECs3904","RefSeq.386585.9.NC_002695.CDS.3906462.3908069.rev","RefSeq","CDS",3906462,3908069,1608,"-",,,,"NP_311931.1",535,,"putative binding protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3905","ECs3905","RefSeq.386585.9.NC_002695.CDS.3908178.3908660.rev","RefSeq","CDS",3908178,3908660,483,"-",,,,"NP_311932.1",160,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3906","ECs3906","RefSeq.386585.9.NC_002695.CDS.3908713.3909105.rev","RefSeq","CDS",3908713,3909105,393,"-",,,,"NP_311933.1",130,,"hypothetical protein",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3907","ECs3907","RefSeq.386585.9.NC_002695.CDS.3909257.3909916.fwd","RefSeq","CDS",3909257,3909916,660,"+",,,,"NP_311934.1",219,,"DNA-binding transcriptional regulator QseB",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3910","ECs3910","RefSeq.386585.9.NC_002695.CDS.3911371.3911952.fwd","RefSeq","CDS",3911371,3911952,582,"+",,,,"NP_311937.1",193,,"modulator of drug activity B",
"Escherichia coli O157:H7 str. Sakai","386585.9","NC_002695",,"ECs3911","ECs3911","RefSeq.386585.9.NC_002695.CDS.3911983.3912297.fwd","RefSeq","CDS",3911983,3912297,315,"+",,,,"NP_311938.1",104,,"hypothetical protein",
