Genome,Genome ID,Accession,BRC ID,RefSeq Locus Tag,Alt Locus Tag,Feature ID,Annotation,Feature Type,Start,End,Length,Strand,FIGfam ID,PATRIC genus-specific families (PLfams),PATRIC cross-genus families (PGfams),Protein ID,AA Length,Gene Symbol,Product,GO
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2112","YPO1755","VBIYerPes7843_2112","PATRIC.214092.21.NC_003143.CDS.2000334.2000795.rev","PATRIC","CDS",2000334,2000795,462,"-","FIG01220284","PLF_629_00002272","PGF_00064284","YP_002346754.1",153,"yobD","UPF0266 membrane protein YobD",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2113","YPO1756","VBIYerPes7843_2113","PATRIC.214092.21.NC_003143.CDS.2000995.2001873.rev","PATRIC","CDS",2000995,2001873,879,"-","FIG00000924","PLF_629_00000675","PGF_00644224","YP_002346755.1",292,"manZ","PTS system, mannose-specific IID component",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2114","YPO1757","VBIYerPes7843_2114","PATRIC.214092.21.NC_003143.CDS.2001889.2002686.rev","PATRIC","CDS",2001889,2002686,798,"-","FIG00011554","PLF_629_00000918","PGF_01653368","YP_002346756.1",265,"manY","PTS system, mannose-specific IIC component",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2115","YPO1758","VBIYerPes7843_2115","PATRIC.214092.21.NC_003143.CDS.2002778.2003752.rev","PATRIC","CDS",2002778,2003752,975,"-","FIG00002212","PLF_629_00002552","PGF_00029812","YP_002346757.1",324,"gptB","PTS system, mannose-specific IIA component (EC 2.7.1.191) / PTS system, mannose-specific IIB component (EC 2.7.1.191)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.414","YPO0182","VBIYerPes7843_0414","PATRIC.214092.21.NC_003143.CDS.200320.201381.fwd","PATRIC","CDS",200320,201381,1062,"+","FIG00002084","PLF_629_00002155","PGF_00056121","YP_002345266.1",353,"tauA","Taurine ABC transporter, substrate-binding protein TauA",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2116","YPO1759","VBIYerPes7843_2116","PATRIC.214092.21.NC_003143.CDS.2004541.2005917.fwd","PATRIC","CDS",2004541,2005917,1377,"+","FIG00042627","PLF_629_00000166","PGF_00064171","YP_002346758.1",458,"yoaE","UPF0053 inner membrane protein YoaE",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2117","YPO1760","VBIYerPes7843_2117","PATRIC.214092.21.NC_003143.CDS.2006019.2006486.rev","PATRIC","CDS",2006019,2006486,468,"-","FIG00008680","PLF_629_00003247","PGF_06453320","YP_002346759.1",155,"hpaR","Homoprotocatechuate degradative operon repressor",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2118",,"VBIYerPes7843_2118","PATRIC.214092.21.NC_003143.CDS.2006870.2007502.fwd","PATRIC","CDS",2006870,2007502,633,"+","FIG00010241","PLF_629_00003123","PGF_07877545",,210,,"5-carboxymethyl-2-oxo-hex-3- ene-1,7-dioate decarboxylase (EC 4.1.1.68)","GO:0018800|5-oxopent-3-ene-1,2,5-tricarboxylate decarboxylase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2119",,"VBIYerPes7843_2119","PATRIC.214092.21.NC_003143.CDS.2007499.2008263.fwd","PATRIC","CDS",2007499,2008263,765,"+","FIG00010241","PLF_629_00003019","PGF_00777353",,254,,"2-hydroxyhepta-2,4-diene-1,7-dioate isomerase (EC 5.3.3.-)","GO:0000247|C-8 sterol isomerase activity;GO:0000247|delta5-delta2,4-dienoyl-CoA isomerase activity;GO:0000247|3-carboxymuconate cycloisomerase type II activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2120","YPO1763","VBIYerPes7843_2120","PATRIC.214092.21.NC_003143.CDS.2008260.2009657.fwd","PATRIC","CDS",2008260,2009657,1398,"+","FIG00133544","PLF_629_00002941","PGF_00426377","YP_002346760.1",465,"hpaE","5-carboxymethyl-2-hydroxymuconate semialdehyde dehydrogenase (EC 1.2.1.60)","GO:0018480|5-carboxymethyl-2-hydroxymuconic-semialdehyde dehydrogenase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2121","YPO1764","VBIYerPes7843_2121","PATRIC.214092.21.NC_003143.CDS.2009776.2010633.fwd","PATRIC","CDS",2009776,2010633,858,"+","FIG00001722","PLF_629_00003018","PGF_00416732","YP_002346761.1",285,"hpaD","3,4-dihydroxyphenylacetate 2,3-dioxygenase (EC 1.13.11.15)","GO:0008687|3,4-dihydroxyphenylacetate 2,3-dioxygenase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2122","YPO1765","VBIYerPes7843_2122","PATRIC.214092.21.NC_003143.CDS.2010658.2011056.fwd","PATRIC","CDS",2010658,2011056,399,"+","FIG00137536","PLF_629_00003122","PGF_06629143","YP_002346762.1",132,"hpaF","5-carboxymethyl-2-hydroxymuconate delta-isomerase (EC 5.3.3.10)","GO:0008704|5-carboxymethyl-2-hydroxymuconate delta-isomerase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2123","YPO1766","VBIYerPes7843_2123","PATRIC.214092.21.NC_003143.CDS.2011050.2011853.fwd","PATRIC","CDS",2011050,2011853,804,"+","FIG00001799","PLF_629_00003017","PGF_02384845","YP_002346763.1",267,"hpaH","2-oxo-hepta-3-ene-1,7-dioic acid hydratase (EC 4.2.-.-)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2124","YPO1767","VBIYerPes7843_2124","PATRIC.214092.21.NC_003143.CDS.2011864.2012670.fwd","PATRIC","CDS",2011864,2012670,807,"+","FIG00110223","PLF_629_00003015","PGF_06341010","YP_002346764.1",268,"hpaI","2,4-dihydroxyhept-2-ene-1,7-dioic acid aldolase (EC 4.1.2.52)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2125","YPO1768","VBIYerPes7843_2125","PATRIC.214092.21.NC_003143.CDS.2012696.2014063.fwd","PATRIC","CDS",2012696,2014063,1368,"+","FIG00007527","PLF_629_00002474","PGF_00424414","YP_002346765.1",455,"hpaX","4-hydroxyphenylacetate symporter, major facilitator superfamily (MFS)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.415","YPO0183","VBIYerPes7843_0415","PATRIC.214092.21.NC_003143.CDS.201390.202157.fwd","PATRIC","CDS",201390,202157,768,"+","FIG00018627","PLF_629_00002153","PGF_00785326","YP_002345267.1",255,"tauB","Taurine ABC transporter, ATP-binding protein TauB",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2126","YPO1769","VBIYerPes7843_2126","PATRIC.214092.21.NC_003143.CDS.2014131.2015693.fwd","PATRIC","CDS",2014131,2015693,1563,"+","FIG00138613","PLF_629_00003121","PGF_00701895","YP_002346766.1",520,"hpaB","4-hydroxyphenylacetate 3-monooxygenase (EC 1.14.14.9)","GO:0052881|4-hydroxyphenylacetate 3-monooxygenase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2127","YPO1770","VBIYerPes7843_2127","PATRIC.214092.21.NC_003143.CDS.2015714.2016211.fwd","PATRIC","CDS",2015714,2016211,498,"+","FIG00001471","PLF_629_00002808","PGF_01052498","YP_002346767.1",165,"hpaC","4-hydroxyphenylacetate 3-monooxygenase, reductase component (EC 1.6.8.-)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2128","YPO1771","VBIYerPes7843_2128","PATRIC.214092.21.NC_003143.CDS.2016491.2017855.rev","PATRIC","CDS",2016491,2017855,1365,"-","FIG01303827","PLF_629_00000104","PGF_00016225","YP_002346768.1",454,"sdaA","L-serine dehydratase, beta subunit (EC 4.3.1.17) / L-serine dehydratase, alpha subunit (EC 4.3.1.17)","GO:0003941|L-serine ammonia-lyase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2129",,"VBIYerPes7843_2129","PATRIC.214092.21.NC_003143.CDS.2017991.2018110.fwd","PATRIC","CDS",2017991,2018110,120,"+","FIG00638284","PLF_629_00004324","PGF_03932211",,39,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2130","YPO1772","VBIYerPes7843_2130","PATRIC.214092.21.NC_003143.CDS.2018563.2019162.rev","PATRIC","CDS",2018563,2019162,600,"-","FIG00136447","PLF_629_00003518","PGF_02489591","YP_002346769.1",199,,"Uncharacterized Nudix hydrolase NudL",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2131","YPO1773","VBIYerPes7843_2131","PATRIC.214092.21.NC_003143.CDS.2019159.2020535.rev","PATRIC","CDS",2019159,2020535,1377,"-","FIG00341164","PLF_629_00000920","PGF_01174807","YP_002346770.1",458,"pabB","Para-aminobenzoate synthase, aminase component (EC 2.6.1.85)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2132","YPO1774","VBIYerPes7843_2132","PATRIC.214092.21.NC_003143.CDS.2020700.2020957.fwd","PATRIC","CDS",2020700,2020957,258,"+","FIG01219710","PLF_629_00001483","PGF_10431732","YP_002346771.1",85,,"UPF0181 protein YoaH",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2133","YPO1775","VBIYerPes7843_2133","PATRIC.214092.21.NC_003143.CDS.2021083.2022264.rev","PATRIC","CDS",2021083,2022264,1182,"-","FIG00000909","PLF_629_00000318","PGF_00033971","YP_002346772.1",393,"purT","Formate-dependent phosphoribosylglycinamide formyltransferase",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.416","YPO0184","VBIYerPes7843_0416","PATRIC.214092.21.NC_003143.CDS.202154.203008.fwd","PATRIC","CDS",202154,203008,855,"+","FIG00060683","PLF_629_00002154","PGF_07635835","YP_002345268.1",284,"tauC","Taurine ABC transporter, permease protein TauC",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2134","YPO1776","VBIYerPes7843_2134","PATRIC.214092.21.NC_003143.CDS.2022577.2023959.fwd","PATRIC","CDS",2022577,2023959,1383,"+","FIG00005159","PLF_629_00001075","PGF_06150781","YP_002346773.1",460,"dbpA","ATP-dependent 23S rRNA helicase DbpA",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2135","YPO1777","VBIYerPes7843_2135","PATRIC.214092.21.NC_003143.CDS.2024053.2024373.fwd","PATRIC","CDS",2024053,2024373,321,"+","FIG01220391","PLF_629_00002396","PGF_00067273","YP_002346774.1",106,,"YebG, DNA damage-inducible gene in SOS regulon, expressed in stationary phase",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2136","YPO1778","VBIYerPes7843_2136","PATRIC.214092.21.NC_003143.CDS.2024413.2024721.fwd","PATRIC","CDS",2024413,2024721,309,"+","FIG01219959","PLF_629_00001780","PGF_00046613","YP_002346775.1",102,,"RNA-binding domain protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2137","YPO1779","VBIYerPes7843_2137","PATRIC.214092.21.NC_003143.CDS.2024813.2025238.fwd","PATRIC","CDS",2024813,2025238,426,"+","FIG01200701","PLF_629_00002479","PGF_04032307","YP_002346776.1",141,,"Small secreted protein YebF",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2138","YPO1780","VBIYerPes7843_2138","PATRIC.214092.21.NC_003143.CDS.2025548.2027599.fwd","PATRIC","CDS",2025548,2027599,2052,"+","FIG00614142","PLF_629_00000945","PGF_10292989","YP_002346777.1",683,"ptrB","Protease II (EC 3.4.21.83)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2139",,"VBIYerPes7843_2139","PATRIC.214092.21.NC_003143.CDS.2027886.2027999.rev","PATRIC","CDS",2027886,2027999,114,"-","FIG00638284","PLF_629_00003195","PGF_08225224",,37,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2140","YPO1781","VBIYerPes7843_2140","PATRIC.214092.21.NC_003143.CDS.2028321.2029271.fwd","PATRIC","CDS",2028321,2029271,951,"+","FIG00000951","PLF_629_00000688","PGF_07780089","YP_002346778.1",316,"pip","Proline iminopeptidase (EC 3.4.11.5)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2141","YPO1782","VBIYerPes7843_2141","PATRIC.214092.21.NC_003143.CDS.2029331.2029561.rev","PATRIC","CDS",2029331,2029561,231,"-","FIG00002786","PLF_629_00001142","PGF_08970263","YP_002346779.1",76,"holE","DNA polymerase III theta subunit (EC 2.7.7.7)","GO:0003887|DNA-directed DNA polymerase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2142","YPO1783","VBIYerPes7843_2142","PATRIC.214092.21.NC_003143.CDS.2029962.2030471.fwd","PATRIC","CDS",2029962,2030471,510,"+","FIG00004237","PLF_629_00000614","PGF_06077968","YP_002346780.1",169,"ftn","Bacterial non-heme ferritin (EC 1.16.3.2)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.417","YPO0185","VBIYerPes7843_0417","PATRIC.214092.21.NC_003143.CDS.203005.203853.fwd","PATRIC","CDS",203005,203853,849,"+","FIG00001391","PLF_629_00002255","PGF_12700272","YP_002345269.1",282,"tauD","Alpha-ketoglutarate-dependent taurine dioxygenase (EC 1.14.11.17)","GO:0000908|taurine dioxygenase activity"
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2143","YPO1784","VBIYerPes7843_2143","PATRIC.214092.21.NC_003143.CDS.2030868.2031254.fwd","PATRIC","CDS",2030868,2031254,387,"+","FIG00088850","PLF_629_00001932","PGF_00572136","YP_002346781.1",128,,"Copper resistance protein CopC",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2144","YPO1785","VBIYerPes7843_2144","PATRIC.214092.21.NC_003143.CDS.2031257.2032141.fwd","PATRIC","CDS",2031257,2032141,885,"+","FIG00001556","PLF_629_00000805","PGF_00419566","YP_002346782.1",294,,"Copper resistance protein CopD",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2145","YPO1786","VBIYerPes7843_2145","PATRIC.214092.21.NC_003143.CDS.2032238.2032579.fwd","PATRIC","CDS",2032238,2032579,342,"+","FIG00923183","PLF_629_00001174","PGF_00001036","YP_002346783.1",113,"yebY","FIG00923183: possible exported protein YebY",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2146",,"VBIYerPes7843_2146","PATRIC.214092.21.NC_003143.CDS.2033023.2033142.fwd","PATRIC","CDS",2033023,2033142,120,"+","FIG00638284","PLF_629_00003720","PGF_03931877",,39,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2147","YPO1788","VBIYerPes7843_2147","PATRIC.214092.21.NC_003143.CDS.2033102.2033428.rev","PATRIC","CDS",2033102,2033428,327,"-","FIG01318961","PLF_629_00003453","PGF_03308107","YP_002346785.1",108,,"Putative cytoplasmic protein STM2011",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2148","YPO1789","VBIYerPes7843_2148","PATRIC.214092.21.NC_003143.CDS.2033422.2033880.rev","PATRIC","CDS",2033422,2033880,459,"-","FIG01056920","PLF_629_00003294","PGF_00408602","YP_002346786.1",152,,"putative membrane protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2149","YPO1790","VBIYerPes7843_2149","PATRIC.214092.21.NC_003143.CDS.2034412.2035572.fwd","PATRIC","CDS",2034412,2035572,1161,"+","FIG00003476","PLF_629_00000617","PGF_02186693","YP_002346787.1",386,"flhB","Flagellar biosynthesis protein FlhB",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2150","YPO1791","VBIYerPes7843_2150","PATRIC.214092.21.NC_003143.CDS.2035572.2037650.fwd","PATRIC","CDS",2035572,2037650,2079,"+","FIG00029709","PLF_629_00000198","PGF_00005384","YP_002346788.1",692,"flhA","Flagellar biosynthesis protein FlhA",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2151","YPO1792","VBIYerPes7843_2151","PATRIC.214092.21.NC_003143.CDS.2037650.2038072.fwd","PATRIC","CDS",2037650,2038072,423,"+","FIG00002855","PLF_629_00002422","PGF_00005589","YP_002346789.1",140,"flhE","Flagellar protein FlhE",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2152",,"VBIYerPes7843_2152","PATRIC.214092.21.NC_003143.CDS.2038179.2038301.rev","PATRIC","CDS",2038179,2038301,123,"-","FIG00638284","PLF_629_00003532","PGF_03931765",,40,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.418","YPO0186","VBIYerPes7843_0418","PATRIC.214092.21.NC_003143.CDS.203866.204846.rev","PATRIC","CDS",203866,204846,981,"-","FIG01318595","PLF_629_00002367","PGF_00044251","YP_002345270.1",326,,"Putative sugar transferase",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2153",,"VBIYerPes7843_2153","PATRIC.214092.21.NC_003143.CDS.2038672.2038815.rev","PATRIC","CDS",2038672,2038815,144,"-","FIG00638284","PLF_629_00003761","PGF_03931901",,47,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2154",,"VBIYerPes7843_2154","PATRIC.214092.21.NC_003143.CDS.2038814.2039740.fwd","PATRIC","CDS",2038814,2039740,927,"+","FIG00641318","PLF_629_00004535","PGF_02941337",,308,,"hypothetical protein",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2155","YPO1794","VBIYerPes7843_2155","PATRIC.214092.21.NC_003143.CDS.2039679.2040188.fwd","PATRIC","CDS",2039679,2040188,510,"+","FIG01306568","PLF_629_00000001","PGF_08338115","YP_002346790.1",169,"tnp","Transposase, IS200 family",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2156",,"VBIYerPes7843_2156","PATRIC.214092.21.NC_003143.CDS.2040278.2042350.fwd","PATRIC","CDS",2040278,2042350,2073,"+","FIG00641318","PLF_629_00003189","PGF_04030948",,690,,"adherence and invasion outermembrane protein (Inv,enhances Peyer's patches colonization)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2157","YPO1796","VBIYerPes7843_2157","PATRIC.214092.21.NC_003143.CDS.2042540.2042980.rev","PATRIC","CDS",2042540,2042980,441,"-","FIG00006234","PLF_629_00001949","PGF_09743990","YP_002346791.1",146,"flgN","Flagellar biosynthesis protein FlgN",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2158","YPO1797","VBIYerPes7843_2158","PATRIC.214092.21.NC_003143.CDS.2042999.2043301.rev","PATRIC","CDS",2042999,2043301,303,"-","FIG00002538","PLF_629_00001282","PGF_06573156","YP_002346792.1",100,"flgM","Negative regulator of flagellin synthesis FlgM (anti-sigma28)",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2159","YPO1798","VBIYerPes7843_2159","PATRIC.214092.21.NC_003143.CDS.2043452.2044216.rev","PATRIC","CDS",2043452,2044216,765,"-","FIG00010671","PLF_629_00001182","PGF_02203749","YP_002346793.1",254,"flgA","Flagellar basal-body P-ring formation protein FlgA",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.234","YPO0013a","VBIYerPes7843_0234","PATRIC.214092.21.NC_003143.CDS.20443.20712.fwd","PATRIC","CDS",20443,20712,270,"+","FIG00001984","PLF_629_00002004","PGF_00038759","YP_002345110.1",89,,"Protein YihD",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2160","YPO1799","VBIYerPes7843_2160","PATRIC.214092.21.NC_003143.CDS.2044389.2044802.fwd","PATRIC","CDS",2044389,2044802,414,"+","FIG00133479","PLF_629_00000616","PGF_01555804","YP_002346794.1",137,"flgB","Flagellar basal-body rod protein FlgB",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2161","YPO1800","VBIYerPes7843_2161","PATRIC.214092.21.NC_003143.CDS.2044808.2045212.fwd","PATRIC","CDS",2044808,2045212,405,"+","FIG00000587","PLF_629_00000463","PGF_00005354","YP_002346795.1",134,"flgC","Flagellar basal-body rod protein FlgC",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2162","YPO1801","VBIYerPes7843_2162","PATRIC.214092.21.NC_003143.CDS.2045227.2045904.fwd","PATRIC","CDS",2045227,2045904,678,"+","FIG00000646","PLF_629_00001183","PGF_01602421","YP_002346796.1",225,"flgD","Flagellar basal-body rod modification protein FlgD",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2163","YPO1802","VBIYerPes7843_2163","PATRIC.214092.21.NC_003143.CDS.2046106.2047392.fwd","PATRIC","CDS",2046106,2047392,1287,"+","FIG00437326","PLF_629_00000847","PGF_00005450","YP_002346797.1",428,"flgE","Flagellar hook protein FlgE",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2164","YPO1803","VBIYerPes7843_2164","PATRIC.214092.21.NC_003143.CDS.2047414.2048043.fwd","PATRIC","CDS",2047414,2048043,630,"+","FIG00000767","PLF_629_00001184","PGF_07179577","YP_002346798.1",209,"flgF","Flagellar basal-body rod protein FlgF",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2165","YPO1804","VBIYerPes7843_2165","PATRIC.214092.21.NC_003143.CDS.2048024.2048722.fwd","PATRIC","CDS",2048024,2048722,699,"+","FIG00119690","PLF_629_00000464","PGF_00005358","YP_002346799.1",232,,"Flagellar basal-body rod protein FlgG",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2166","YPO1805","VBIYerPes7843_2166","PATRIC.214092.21.NC_003143.CDS.2048866.2049555.fwd","PATRIC","CDS",2048866,2049555,690,"+","FIG00000780","PLF_629_00000197","PGF_08607235","YP_002346800.1",229,"flgH","Flagellar L-ring protein FlgH",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.419","YPO0187","VBIYerPes7843_0419","PATRIC.214092.21.NC_003143.CDS.204939.205928.rev","PATRIC","CDS",204939,205928,990,"-","FIG01193496","PLF_629_00002540","PGF_04305571","YP_002345271.1",329,,"Glycosyltransferase",
"Yersinia pestis CO92","214092.21","NC_003143","fig|214092.21.peg.2167","YPO1806","VBIYerPes7843_2167","PATRIC.214092.21.NC_003143.CDS.2049570.2050679.fwd","PATRIC","CDS",2049570,2050679,1110,"+","FIG00000751","PLF_629_00000250","PGF_00005288","YP_002346801.1",369,"flgI","Flagellar P-ring protein FlgI",
