Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
"fig|198094.11.peg.4840","Protein","Argininosuccinate synthase (EC 6.3.4.5)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4880","argG","RefSeq.9606.33.NC_000001.CDS.154272724.154275701.fwd","Protein","HCLS1-associated protein X-1 isoform b","Primates",9606,"9606.33","Homo sapiens",,"HAX1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2832655;imex:IM-13779-3673",
"fig|198094.11.peg.5532","Protein","Thymidine kinase (EC 2.7.1.21)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5573","tdk","RefSeq.9606.33.NC_000009.CDS.122957060.123103213.fwd","Protein","rab GTPase-activating protein 1 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"RABGAP1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2823904;imex:IM-13779-2734",
"fig|198094.11.peg.4670","Protein","Cell division trigger factor (EC 5.2.1.8)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4705","tig","RefSeq.9606.33.NC_000019.CDS.33387344.33521760.rev","Protein","xaa-Pro dipeptidase isoform 1","Primates",9606,"9606.33","Homo sapiens",,"PEPD","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2810155;imex:IM-13779-1426",
"fig|198094.11.peg.1058","Protein","Coproporphyrin ferrochelatase (EC 4.99.1.-)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1071","hemH","RefSeq.9606.33.NC_000019.CDS.33132170.33175572.fwd","Protein","WD repeat-containing protein 88","Primates",9606,"9606.33","Homo sapiens",,"WDR88","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2819099;imex:IM-13779-2244",
"fig|198094.11.peg.1835","Protein","Chlorohydrolase/deaminase family protein","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1865",,"RefSeq.9606.33.NC_000017.CDS.75667373.75706521.fwd","Protein","SAP30-binding protein isoform 3","Primates",9606,"9606.33","Homo sapiens",,"SAP30BP","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2823251;imex:IM-13779-2670",
"fig|198094.11.peg.4763","Protein","Asparaginyl-tRNA synthetase (EC 6.1.1.22)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4802","asnC","RefSeq.9606.33.NC_000001.CDS.32013996.32042624.fwd","Protein","KH domain-containing, RNA-binding, signal transduction-associated protein 1 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"KHDRBS1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2810241;imex:IM-13779-1434",
"fig|198094.11.peg.12","Protein","Seryl-tRNA synthetase (EC 6.1.1.11)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0012","serS","RefSeq.9606.33.NC_000011.CDS.45933968.46084219.rev","Protein","PHD finger protein 21A isoform X8","Primates",9606,"9606.33","Homo sapiens",,"PHF21A","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2827747;imex:IM-13779-3116",
"fig|198094.11.peg.1157","Protein","ClpB protein","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1177","clpB","RefSeq.9606.33.NC_000010.CDS.96595485.96720394.rev","Protein","phosphoinositide 3-kinase adapter protein 1 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"PIK3AP1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2824931;imex:IM-13779-2837",
"fig|198094.11.peg.5081","Protein","Glycogen synthase, ADP-glucose transglucosylase (EC 2.4.1.21)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5120","glgA","RefSeq.9606.33.NC_000013.CDS.77045378.77326775.rev","Protein","E3 ubiquitin-protein ligase MYCBP2 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"MYCBP2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2812824;imex:IM-13779-1660",
"fig|198094.11.peg.99","Protein","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0102","rpoB","RefSeq.9606.33.NC_000006.CDS.36596763.36601989.fwd","Protein","serine/arginine-rich splicing factor 3","Primates",9606,"9606.33","Homo sapiens",,"SRSF3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2822772;imex:IM-13779-2618",
"fig|198094.11.peg.3994","Protein","Dihydroorotate dehydrogenase (NAD(+)), catalytic subunit (EC 1.3.1.14)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4023","pyrD","RefSeq.9606.33.NC_000002.CDS.144389451.144519990.rev","Protein","zinc finger E-box-binding homeobox 2 isoform X3","Primates",9606,"9606.33","Homo sapiens",,"ZEB2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2818782;imex:IM-13779-2212",
"fig|198094.11.peg.3682","Protein","Urocanate hydratase (EC 4.2.1.49)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA3711","hutU","RefSeq.9606.33.NC_000005.CDS.79619649.79685273.fwd","Protein","poly(A) RNA polymerase GLD2 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"PAPD4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2824974;imex:IM-13779-2839",
"fig|198094.11.peg.4143","Protein","Arginine decarboxylase (EC 4.1.1.19)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4172","cad-2","RefSeq.9606.33.NC_000016.CDS.71733058.71789479.rev","Protein","AP-1 complex subunit gamma-1 isoform a","Primates",9606,"9606.33","Homo sapiens",,"AP1G1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2817920;imex:IM-13779-2131",
"fig|198094.11.peg.4658","Protein","Glutamate-1-semialdehyde 2,1-aminomutase (EC 5.4.3.8)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4693","hemL-2","RefSeq.9606.33.NC_000017.CDS.45149191.45150270.fwd","Protein","protein HEXIM1","Primates",9606,"9606.33","Homo sapiens",,"HEXIM1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2832507;imex:IM-13779-3655",
"fig|198094.11.peg.4302","Protein","3,4-dihydroxy-2-butanone 4-phosphate synthase (EC 4.1.99.12) / GTP cyclohydrolase II (EC 3.5.4.25)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4333","ribBA","RefSeq.9606.33.NC_000004.CDS.102510933.102616594.fwd","Protein","nuclear factor NF-kappa-B p105 subunit isoform X2","Primates",9606,"9606.33","Homo sapiens",,"NFKB1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2810763;imex:IM-13779-1471",
"fig|198094.11.peg.2142","Protein","UPF0403 protein YphP","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA2173",,"RefSeq.9606.33.NC_000015.CDS.45362109.45396952.rev","Protein","glycine amidinotransferase, mitochondrial isoform X1","Primates",9606,"9606.33","Homo sapiens",,"GATM","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2833499;imex:IM-13779-3765",
"fig|198094.11.peg.4583","Protein","Alanyl-tRNA synthetase (EC 6.1.1.7)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4616","alaS","RefSeq.9606.33.NC_000002.CDS.236580466.236581554.fwd","Protein","atypical chemokine receptor 3 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"ACKR3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2839033;imex:IM-13779-4402",
"fig|198094.11.peg.5532","Protein","Thymidine kinase (EC 2.7.1.21)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5573","tdk","RefSeq.9606.33.NC_000017.CDS.76083648.76103692.rev","Protein","exocyst complex component 7 isoform 4","Primates",9606,"9606.33","Homo sapiens",,"EXOC7","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2834156;imex:IM-13779-3844",
"fig|198094.11.peg.879","Protein","Protein translocase subunit SecA","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0882","secA-1","RefSeq.9606.33.NC_000005.CDS.181236977.181243800.rev","Protein","guanine nucleotide-binding protein subunit beta-2-like 1","Primates",9606,"9606.33","Homo sapiens",,"GNB2L1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2833459;imex:IM-13779-3763",
"fig|198094.11.peg.2142","Protein","UPF0403 protein YphP","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA2173",,"RefSeq.9606.33.NC_000019.CDS.55091472.55117543.rev","Protein","protein phosphatase 1 regulatory subunit 12C isoform a","Primates",9606,"9606.33","Homo sapiens",,"PPP1R12C","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2827236;imex:IM-13779-3059",
"fig|198094.11.peg.5678","Protein","Adenylosuccinate synthetase (EC 6.3.4.4)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5716","purA","RefSeq.9606.33.NC_000006.CDS.32041349.32098198.rev","Protein","tenascin-X isoform 1 precursor","Primates",9606,"9606.33","Homo sapiens",,"TNXB","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2821048;imex:IM-13779-2441",
"fig|198094.11.peg.5324","Protein","2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5365","gpmA","RefSeq.9606.33.NC_000019.CDS.14433522.14471784.fwd","Protein","serine/threonine-protein kinase N1 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"PKN1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2811647;imex:IM-13779-1551",
"fig|198094.11.peg.4143","Protein","Arginine decarboxylase (EC 4.1.1.19)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4172","cad-2","RefSeq.9606.33.NC_000013.CDS.46127591.46159662.rev","Protein","plastin-2 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"LCP1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2827421;imex:IM-13779-3081",
"fig|198094.11.peg.3874","Protein","DNA mismatch repair protein MutL","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA3904","mutL","RefSeq.9606.33.NC_000019.CDS.7677082.7679114.fwd","Protein","mast cell-expressed membrane protein 1","Primates",9606,"9606.33","Homo sapiens",,"MCEMP1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2829939;imex:IM-13779-3363",
"fig|198094.11.peg.4187","Protein","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4218","metE","RefSeq.9606.33.NC_000014.CDS.55137374.55145394.fwd","Protein","galectin-3 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"LGALS3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2812933;imex:IM-13779-1668",
"fig|198094.11.peg.4372","Protein","Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4404","xseA","RefSeq.9606.33.NC_000019.CDS.797498.810826.fwd","Protein","polypyrimidine tract-binding protein 1 isoform c","Primates",9606,"9606.33","Homo sapiens",,"PTBP1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2812593;imex:IM-13779-1640",
"fig|198094.11.peg.4765","Protein","Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4804","pheS","RefSeq.9606.33.NC_000001.CDS.145867330.145885758.rev","Protein","ankyrin repeat domain-containing protein 35 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"ANKRD35","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2838261;imex:IM-13779-4319",
"fig|198094.11.peg.5108","Protein","Glycyl-tRNA synthetase (EC 6.1.1.14)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5147","glyS","RefSeq.9606.33.NC_000004.CDS.102510933.102616594.fwd","Protein","nuclear factor NF-kappa-B p105 subunit isoform X2","Primates",9606,"9606.33","Homo sapiens",,"NFKB1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2816057;imex:IM-13779-1947",
"fig|198094.11.peg.4278","Protein","Phosphopentomutase (EC 5.4.2.7)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4309","deoB","RefSeq.9606.33.NC_000019.CDS.54451345.54460928.fwd","Protein","leukocyte receptor cluster member 8 isoform X5","Primates",9606,"9606.33","Homo sapiens",,"LENG8","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2830587;imex:IM-13779-3434",
"fig|198094.11.peg.1245","Protein","2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1270","sucA","RefSeq.9606.33.NC_000019.CDS.40593166.40629550.fwd","Protein","latent-transforming growth factor beta-binding protein 4 isoform b","Primates",9606,"9606.33","Homo sapiens",,"LTBP4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2830257;imex:IM-13779-3401",
"fig|198094.11.peg.5324","Protein","2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.12)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5365","gpmA","RefSeq.9606.33.NC_000002.CDS.85539288.85543772.fwd","Protein","S-adenosylmethionine synthase isoform type-2","Primates",9606,"9606.33","Homo sapiens",,"MAT2A","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2829814;imex:IM-13779-3347",
"fig|198094.11.peg.5108","Protein","Glycyl-tRNA synthetase (EC 6.1.1.14)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5147","glyS","RefSeq.9606.33.NC_000003.CDS.43303204.43348557.fwd","Protein","SNF-related serine/threonine-protein kinase isoform X1","Primates",9606,"9606.33","Homo sapiens",,"SNRK","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2822353;imex:IM-13779-2573",
"fig|198094.11.peg.4389","Protein","Translation elongation factor P","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4421","efp","RefSeq.9606.33.NC_000005.CDS.141923942.141949376.fwd","Protein","death ligand signal enhancer isoform X3","Primates",9606,"9606.33","Homo sapiens",,"KIAA0141","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2831202;imex:IM-13779-3508",
"fig|198094.11.peg.4187","Protein","5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase (EC 2.1.1.14)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4218","metE","RefSeq.9606.33.NC_000006.CDS.26443575.26452411.fwd","Protein","butyrophilin subfamily 3 member A3 isoform a precursor","Primates",9606,"9606.33","Homo sapiens",,"BTN3A3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2837391;imex:IM-13779-4211",
"fig|198094.11.peg.370","Protein","DNA topoisomerase III (EC 5.99.1.2)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA0375","topB-1","RefSeq.9606.33.NC_000016.CDS.70481010.70523543.rev","Protein","conserved oligomeric Golgi complex subunit 4 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"COG4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2817387;imex:IM-13779-2076",
"fig|198094.11.peg.5326","Protein","Phosphoglycerate kinase (EC 2.7.2.3)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA5367","pgk","RefSeq.9606.33.NC_000001.CDS.151399588.151401829.fwd","Protein","proteasome subunit beta type-4","Primates",9606,"9606.33","Homo sapiens",,"PSMB4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2826991;imex:IM-13779-3030",
"fig|198094.11.peg.1157","Protein","ClpB protein","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA1177","clpB","RefSeq.9606.33.NC_000003.CDS.184380319.184389422.fwd","Protein","chordin isoform X2","Primates",9606,"9606.33","Homo sapiens",,"CHRD","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2836351;imex:IM-13779-4097",
"fig|198094.11.peg.4840","Protein","Argininosuccinate synthase (EC 6.3.4.5)","Bacteria",198094,"198094.11","Bacillus anthracis str. Ames","BA4880","argG","RefSeq.9606.33.NC_000001.CDS.145867330.145885758.rev","Protein","ankyrin repeat domain-containing protein 35 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"ANKRD35","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2838275;imex:IM-13779-4320",
