Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
fig|214092.21.peg.1857,Protein,"Methionyl-tRNA synthetase (EC 6.1.1.10)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1522,metG,RefSeq.9606.33.NC_000008.CDS.43140497.43199569.fwd,Protein,"heparan-alpha-glucosaminide N-acetyltransferase isoform X3",Primates,9606,9606.33,Homo sapiens,,HGSNAT,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2867898,imex:IM-13779-7395",
fig|214092.21.peg.1280,Protein,"Aerobactin siderophore receptor IutA @ TonB-dependent siderophore receptor",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0994,iutA,RefSeq.9606.33.NC_000017.CDS.7572842.7578486.fwd,Protein,"eukaryotic initiation factor 4A-I isoform 1",Primates,9606,9606.33,Homo sapiens,,EIF4A1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2867169,imex:IM-13779-7304",
fig|214092.21.peg.182,Protein,"hypothetical protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPMT1.55c,,RefSeq.9606.33.NC_000011.CDS.34439014.34471433.fwd,Protein,"catalase",Primates,9606,9606.33,Homo sapiens,,CAT,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2874378,imex:IM-13779-8148",
fig|214092.21.peg.1225,Protein,"Putative virulence determinant",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0947,,RefSeq.9606.33.NC_000014.CDS.55137374.55145394.fwd,Protein,"galectin-3 isoform 2",Primates,9606,9606.33,Homo sapiens,,LGALS3,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2865490,imex:IM-13779-7104",
fig|214092.21.peg.872,Protein,"Glycosyl hydrolase",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0616,,RefSeq.9606.33.NC_000001.CDS.31576399.31586979.fwd,Protein,"tubulointerstitial nephritis antigen-like isoform X3",Primates,9606,9606.33,Homo sapiens,,TINAGL1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2852494,imex:IM-13779-5681",
fig|214092.21.peg.644,Protein,"PTS system, fructose-like IIC component FrwC",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0404,,RefSeq.9606.33.NC_000008.CDS.58561790.58581740.fwd,Protein,"syntenin-1 isoform X1",Primates,9606,9606.33,Homo sapiens,,SDCBP,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2855200,imex:IM-13779-5987",
fig|214092.21.peg.2316,Protein,"Multidrug-efflux transporter, major facilitator superfamily (MFS)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1940,,RefSeq.9606.33.NC_000003.CDS.57757652.57927388.fwd,Protein,"sarcolemmal membrane-associated protein isoform c",Primates,9606,9606.33,Homo sapiens,,SLMAP,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2854609,imex:IM-13779-5926",
fig|214092.21.peg.4451,Protein,"Hemophore HasA outer membrane receptor HasR / Iron siderophore receptor protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3923,,RefSeq.9606.33.NC_000003.CDS.53846589.53865308.fwd,Protein,"interleukin-17 receptor B isoform X3",Primates,9606,9606.33,Homo sapiens,,IL17RB,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2867356,imex:IM-13779-7326",
fig|214092.21.peg.3117,Protein,"N,N'-diacetylchitobiose utilization operon protein YdjC",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2682,,RefSeq.9606.33.NC_000008.CDS.11845125.11853454.rev,Protein,"cathepsin B isoform X1",Primates,9606,9606.33,Homo sapiens,,CTSB,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2874364,imex:IM-13779-8149",
fig|214092.21.peg.2204,Protein,"Flagellin (FliC)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1842,fliC,RefSeq.9606.33.NC_000003.CDS.3150865.3179687.rev,Protein,"protein cereblon isoform 1",Primates,9606,9606.33,Homo sapiens,,CRBN,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2848174,imex:IM-13779-5233",
fig|214092.21.peg.1216,Protein,"N-carbamoylputrescine amidase (EC 3.5.1.53)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0938,,RefSeq.9606.33.NC_000017.CDS.46512713.46555579.fwd,Protein,"leucine-rich repeat-containing protein 37A2 isoform X9",Primates,9606,9606.33,Homo sapiens,,LRRC37A2,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2876898,imex:IM-13779-8452",
fig|214092.21.peg.557,Protein,"Alanine racemase (EC 5.1.1.1)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0321,alr,RefSeq.9606.33.NC_000008.CDS.98102842.98117096.rev,Protein,"ribonuclease UK114",Primates,9606,9606.33,Homo sapiens,,HRSP12,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2845737,imex:IM-13779-4989",
fig|214092.21.peg.4408,Protein,"Outer membrane usher protein FIMD",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3879,,RefSeq.9606.33.NC_000009.CDS.36191057.36211774.fwd,Protein,"clathrin light chain A isoform f",Primates,9606,9606.33,Homo sapiens,,CLTA,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2873225,imex:IM-13779-8020",
fig|214092.21.peg.1685,Protein,"Macrolide-specific efflux protein MacA",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1364,,RefSeq.9606.33.NC_000009.CDS.111527396.111576414.fwd,Protein,"zinc finger protein 483 isoform b",Primates,9606,9606.33,Homo sapiens,,ZNF483,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2842574,imex:IM-13779-4694",
fig|214092.21.peg.4453,Protein,"Argininosuccinate lyase (EC 4.3.2.1)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3924,argH,RefSeq.9606.33.NC_000006.CDS.137871228.137881319.fwd,Protein,"tumor necrosis factor alpha-induced protein 3 isoform X1",Primates,9606,9606.33,Homo sapiens,,TNFAIP3,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2852082,imex:IM-13779-5632",
fig|214092.21.peg.1993,Protein,"Probable histidine acid phosphatase (EC 3.1.3.2)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1648,,RefSeq.9606.33.NC_000019.CDS.33132170.33175572.fwd,Protein,"WD repeat-containing protein 88",Primates,9606,9606.33,Homo sapiens,,WDR88,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2850173,imex:IM-13779-5427",
fig|214092.21.peg.3962,Protein,"hypothetical protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3468,,RefSeq.9606.33.NC_000007.CDS.148730123.148800582.fwd,Protein,"cullin-1 isoform X1",Primates,9606,9606.33,Homo sapiens,,CUL1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2872097,imex:IM-13779-7886",
fig|214092.21.peg.3397,Protein,"Protein ImpG/VasA",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2947,,RefSeq.9606.33.NC_000021.CDS.32412854.32515190.fwd,Protein,"protein eva-1 homolog C isoform X4",Primates,9606,9606.33,Homo sapiens,,EVA1C,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2872115,imex:IM-13779-7888",
fig|214092.21.peg.758,Protein,"VgrG protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0507,,RefSeq.9606.33.NC_000002.CDS.148458759.148512941.fwd,Protein,"methyl-CpG-binding domain protein 5 isoform X1",Primates,9606,9606.33,Homo sapiens,,MBD5,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2840845,imex:IM-13779-4543",
fig|214092.21.peg.1217,Protein,"Agmatine deiminase (EC 3.5.3.12)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0939,,RefSeq.9606.33.NC_000019.CDS.39406887.39408699.fwd,Protein,"tristetraprolin",Primates,9606,9606.33,Homo sapiens,,ZFP36,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2851203,imex:IM-13779-5536",
fig|214092.21.peg.2277,Protein,"iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,pesticin receptor) @ Outer membrane receptor for ferric siderophore",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1906,fyuA,RefSeq.9606.33.NC_000007.CDS.121350461.121382969.rev,Protein,"protein FAM3C precursor",Primates,9606,9606.33,Homo sapiens,,FAM3C,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2876771,imex:IM-13779-8438",
fig|214092.21.peg.598,Protein,"Miniconductance mechanosensitive channel MscM",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0363,,RefSeq.9606.33.NC_000012.CDS.7061913.7070651.fwd,Protein,"complement C1s subcomponent isoform X1",Primates,9606,9606.33,Homo sapiens,,C1S,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2874714,imex:IM-13779-8185",
fig|214092.21.peg.1438,Protein,"DNA-binding domain of ModE / Molybdate-binding domain of ModE",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1143,modE,RefSeq.9606.33.NC_000002.CDS.231057026.231170712.fwd,Protein,"26S proteasome non-ATPase regulatory subunit 1 isoform 2",Primates,9606,9606.33,Homo sapiens,,PSMD1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2860375,imex:IM-13779-6508",
fig|214092.21.peg.582,Protein,"Periplasmic divalent cation tolerance protein CutA",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0346,,RefSeq.9606.33.NC_000019.CDS.47340800.47341813.fwd,Protein,"C5a anaphylatoxin chemotactic receptor 2",Primates,9606,9606.33,Homo sapiens,,C5AR2,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2874688,imex:IM-13779-8188",
fig|214092.21.peg.208,Protein,"Mobile element protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPMT1.80c,,RefSeq.9606.33.NC_000002.CDS.85539288.85543772.fwd,Protein,"S-adenosylmethionine synthase isoform type-2",Primates,9606,9606.33,Homo sapiens,,MAT2A,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2864505,imex:IM-13779-6990",
fig|214092.21.peg.2064,Protein,"Oligogalacturonate lyase (EC 4.2.2.6)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1713,ogl,RefSeq.9606.33.NC_000014.CDS.93183187.93184242.rev,Protein,"modulator of apoptosis 1",Primates,9606,9606.33,Homo sapiens,,MOAP1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2864231,imex:IM-13779-6959",
fig|214092.21.peg.564,Protein,"Lactaldehyde dehydrogenase involved in fucose or rhamnose utilization (EC 1.2.1.22)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0327,,RefSeq.9606.33.NC_000007.CDS.102438957.102447052.fwd,Protein,"protein orai-2 isoform a",Primates,9606,9606.33,Homo sapiens,,ORAI2,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2862187,imex:IM-13779-6726",
fig|214092.21.peg.4246,Protein,"IMP cyclohydrolase (EC 3.5.4.10) / Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3728,purH,RefSeq.9606.33.NC_000005.CDS.181236977.181243800.rev,Protein,"guanine nucleotide-binding protein subunit beta-2-like 1",Primates,9606,9606.33,Homo sapiens,,GNB2L1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2869205,imex:IM-13779-7549",
fig|214092.21.peg.4609,Protein,"PTS system, mannitol-specific IIC component / PTS system, mannitol-specific IIB component (EC 2.7.1.69) / PTS system, mannitol-specific IIA component",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO4068,mtlA,RefSeq.9606.33.NC_000001.CDS.155337660.155521519.rev,Protein,"histone-lysine N-methyltransferase ASH1L isoform X1",Primates,9606,9606.33,Homo sapiens,,ASH1L,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2875608,imex:IM-13779-8301",
fig|214092.21.peg.1002,Protein,"Signal transduction response regulator, C-terminal effector",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0736,,RefSeq.9606.33.NC_000001.CDS.226146610.226186675.rev,Protein,"Golgi resident protein GCP60",Primates,9606,9606.33,Homo sapiens,,ACBD3,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2869086,imex:IM-13779-7536",
fig|214092.21.peg.2833,Protein,"Vitamin B12 ABC transporter, permease component BtuC",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2425,btuC,RefSeq.9606.33.NC_000007.CDS.6024673.6059083.rev,Protein,"eukaryotic translation initiation factor 2-alpha kinase 1 isoform a",Primates,9606,9606.33,Homo sapiens,,EIF2AK1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2871085,imex:IM-13779-7771",
fig|214092.21.peg.3292,Protein,"Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtB (RND type)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2848,yegN,RefSeq.9606.33.NC_000020.CDS.23047777.23049504.rev,Protein,"thrombomodulin precursor",Primates,9606,9606.33,Homo sapiens,,THBD,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2844133,imex:IM-13779-4836",
fig|214092.21.peg.2706,Protein,"NAD(P) transhydrogenase alpha subunit (EC 1.6.1.2)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2303,pntA,RefSeq.9606.33.NC_000014.CDS.21477279.21496606.fwd,Protein,"TOX high mobility group box family member 4 isoform 2",Primates,9606,9606.33,Homo sapiens,,TOX4,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2851879,imex:IM-13779-5611",
fig|214092.21.peg.168,Protein,"hypothetical protein",Bacteria,214092,214092.21,Yersinia pestis CO92,YPMT1.45c,,RefSeq.9606.33.NC_000011.CDS.62559679.62573842.rev,Protein,"elongation factor 1-gamma",Primates,9606,9606.33,Homo sapiens,,EEF1G,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2870911,imex:IM-13779-7749",
fig|214092.21.peg.721,Protein,"FMN adenylyltransferase (EC 2.7.7.2) / Riboflavin kinase (EC 2.7.1.26)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0474,ribF,RefSeq.9606.33.NC_000001.CDS.31576399.31586979.fwd,Protein,"tubulointerstitial nephritis antigen-like isoform X3",Primates,9606,9606.33,Homo sapiens,,TINAGL1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2852506,imex:IM-13779-5684",
fig|214092.21.peg.1280,Protein,"Aerobactin siderophore receptor IutA @ TonB-dependent siderophore receptor",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0994,iutA,RefSeq.9606.33.NC_000012.CDS.56317609.56333094.rev,Protein,"PAB-dependent poly(A)-specific ribonuclease subunit PAN2 isoform 1",Primates,9606,9606.33,Homo sapiens,,PAN2,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2861955,imex:IM-13779-6696",
fig|214092.21.peg.1187,Protein,"5-formyltetrahydrofolate cyclo-ligase (EC 6.3.3.2)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0913,,RefSeq.9606.33.NC_000017.CDS.64148969.64214217.rev,Protein,"testis-expressed sequence 2 protein isoform X1",Primates,9606,9606.33,Homo sapiens,,TEX2,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2852770,imex:IM-13779-5711",
fig|214092.21.peg.352,Protein,"4-alpha-glucanotransferase (amylomaltase) (EC 2.4.1.25)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0126,malQ,RefSeq.9606.33.NC_000021.CDS.41432071.41458781.fwd,Protein,"interferon-induced GTP-binding protein Mx1 isoform b",Primates,9606,9606.33,Homo sapiens,,MX1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2863884,imex:IM-13779-6924",
fig|214092.21.peg.1509,Protein,"Catalase KatE (EC 1.11.1.6)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1207,katA,RefSeq.9606.33.NC_000001.CDS.31576399.31586979.fwd,Protein,"tubulointerstitial nephritis antigen-like isoform X3",Primates,9606,9606.33,Homo sapiens,,TINAGL1,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2844305,imex:IM-13779-4856",
fig|214092.21.peg.3292,Protein,"Multidrug efflux system MdtABC-TolC, inner-membrane proton/drug antiporter MdtB (RND type)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO2848,yegN,RefSeq.9606.33.NC_000019.CDS.40593166.40629550.fwd,Protein,"latent-transforming growth factor beta-binding protein 4 isoform b",Primates,9606,9606.33,Homo sapiens,,LTBP4,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2865151,imex:IM-13779-7064",
fig|214092.21.peg.1297,Protein,"Tripeptide aminopeptidase (EC 3.4.11.4)",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO1009,,RefSeq.9606.33.NC_000001.CDS.151404802.151443638.rev,Protein,"pogo transposable element with ZNF domain isoform X3",Primates,9606,9606.33,Homo sapiens,,POGZ,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2841435,imex:IM-13779-4594",
fig|214092.21.peg.4408,Protein,"Outer membrane usher protein FIMD",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO3879,,RefSeq.9606.33.NC_000016.CDS.2756365.2770867.fwd,Protein,"serine/arginine repetitive matrix protein 2 isoform X1",Primates,9606,9606.33,Homo sapiens,,SRRM2,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2854099,imex:IM-13779-5863",
fig|214092.21.peg.600,Protein,"Ribosome small subunit biogenesis RbfA-release protein RsgA",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0365,,RefSeq.9606.33.NC_000020.CDS.47622248.47653417.fwd,Protein,"nuclear receptor coactivator 3 isoform b",Primates,9606,9606.33,Homo sapiens,,NCOA3,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2863528,imex:IM-13779-6877",
fig|214092.21.peg.1034,Protein,"Putative ABC iron siderophore transporter, fused permease and ATPase domains",Bacteria,214092,214092.21,Yersinia pestis CO92,YPO0771,,RefSeq.9606.33.NC_000011.CDS.65866918.65872354.rev,Protein,"EGF-containing fibulin-like extracellular matrix protein 2 precursor",Primates,9606,9606.33,Homo sapiens,,EFEMP2,HPI,"physical association","two hybrid pooling approach","experimental","20711500,13779","intact","intact:EBI-2869976,imex:IM-13779-7635",
