Interactor A ID,Interactor A Type,Interactor A Desc,Domain A,Taxon ID A,Genome ID A,Genome Name A,RefSeq Locus Tag A,gene A,Interactor B ID,Interactor B Type,Interactor B Desc,Domain B,Taxon ID B,Genome ID B,Genome Name B,RefSeq Locus Tag B,gene B,Category,Interaction Type,Detection Method,Evidence,PMID,Source DB,Source ID,Score
"fig|177416.18.peg.7","Protein","Proline/betaine transporter","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0006",,"RefSeq.9606.33.NC_000019.CDS.33132170.33175572.fwd","Protein","WD repeat-containing protein 88","Primates",9606,"9606.33","Homo sapiens",,"WDR88","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799781;imex:IM-13779-339",
"RefSeq.177416.18.NC_006570.CDS.1592260.1593447.fwd","Protein","acetyl-CoA acetyltransferase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1531","fadA","RefSeq.9606.33.NC_000011.CDS.119067824.119081623.fwd","Protein","vacuolar protein sorting-associated protein 11 homolog isoform 1","Primates",9606,"9606.33","Homo sapiens",,"VPS11","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799869;imex:IM-13779-350",
"RefSeq.177416.18.NC_006570.CDS.1699487.1701988.fwd","Protein","cell division protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1635","ftsK","RefSeq.9606.33.NC_000006.CDS.152697903.152722253.fwd","Protein","myc target protein 1 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"MYCT1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2804641;imex:IM-13779-828",
"RefSeq.177416.18.NC_006570.CDS.1216064.1218070.rev","Protein","excinuclease ABC subunit B","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1199c","uvrB","RefSeq.9606.33.NC_000012.CDS.95659086.95790309.rev","Protein","netrin-4 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"NTN4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2804460;imex:IM-13779-808",
"RefSeq.177416.18.NC_006570.CDS.869994.870701.fwd","Protein","ribonuclease PH","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0858","rph","RefSeq.9606.33.NC_000002.CDS.20033205.20051520.rev","Protein","lysosomal-associated transmembrane protein 4A","Primates",9606,"9606.33","Homo sapiens",,"LAPTM4A","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2805393;imex:IM-13779-910",
"RefSeq.177416.18.NC_006570.CDS.422414.424336.rev","Protein","glycogen branching enzyme","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0413c","glgB","RefSeq.9606.33.NC_000018.CDS.5393473.5489183.rev","Protein","band 4.1-like protein 3 isoform X8","Primates",9606,"9606.33","Homo sapiens",,"EPB41L3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2807170;imex:IM-13779-1111",
"RefSeq.177416.18.NC_006570.CDS.1089909.1090169.rev","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1079c",,"RefSeq.9606.33.NC_000007.CDS.137880476.138001705.rev","Protein","cyclic AMP-responsive element-binding protein 3-like protein 2 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"CREB3L2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2807615;imex:IM-13779-1163",
"RefSeq.177416.18.NC_006570.CDS.390379.392217.fwd","Protein","glucosamine--fructose-6-phosphate aminotransferase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0388","glmS","RefSeq.9606.33.NC_000001.CDS.58782075.58783070.rev","Protein","transcription factor AP-1","Primates",9606,"9606.33","Homo sapiens",,"JUN","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2805693;imex:IM-13779-942",
"RefSeq.177416.18.NC_006570.CDS.654040.654966.fwd","Protein","SPFH domain-containing protein/band 7 family protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0634","hflC","RefSeq.9606.33.NC_000014.CDS.75278983.75281424.fwd","Protein","proto-oncogene c-Fos","Primates",9606,"9606.33","Homo sapiens",,"FOS","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2796807;imex:IM-13779-66",
"RefSeq.177416.18.NC_006570.CDS.1471194.1471814.fwd","Protein","oxidoreductase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1422",,"RefSeq.9606.33.NC_000010.CDS.133362868.133373333.rev","Protein","enoyl-CoA hydratase, mitochondrial","Primates",9606,"9606.33","Homo sapiens",,"ECHS1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2807136;imex:IM-13779-1109",
"RefSeq.177416.18.NC_006570.CDS.644647.646971.fwd","Protein","DNA-binding, ATP-dependent protease La","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0626","lon","RefSeq.9606.33.NC_000012.CDS.57823602.57846435.rev","Protein","carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 2 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"CTDSP2","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2802981;imex:IM-13779-660",
"RefSeq.177416.18.NC_006570.CDS.545583.546809.fwd","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0523",,"RefSeq.9606.33.NC_000017.CDS.3663748.3668526.rev","Protein","tax1-binding protein 3 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"TAX1BP3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2797636;imex:IM-13779-146",
"RefSeq.177416.18.NC_006570.CDS.1468948.1469373.rev","Protein","N utilisation substance protein B","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1418c","nusB","RefSeq.9606.33.NC_000019.CDS.4361600.4400368.rev","Protein","endophilin-A2 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"SH3GL1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2801222;imex:IM-13779-499",
"RefSeq.177416.18.NC_006570.CDS.1089909.1090169.rev","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1079c",,"RefSeq.9606.33.NC_000006.CDS.52677103.52686049.fwd","Protein","transmembrane protein 14A","Primates",9606,"9606.33","Homo sapiens",,"TMEM14A","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2800357;imex:IM-13779-405",
"RefSeq.177416.18.NC_006570.CDS.1468948.1469373.rev","Protein","N utilisation substance protein B","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1418c","nusB","RefSeq.9606.33.NC_000005.CDS.141923942.141949376.fwd","Protein","death ligand signal enhancer isoform X3","Primates",9606,"9606.33","Homo sapiens",,"KIAA0141","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2805666;imex:IM-13779-940",
"RefSeq.177416.18.NC_006570.CDS.629193.630257.fwd","Protein","DNA/RNA endonuclease family protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0610",,"RefSeq.9606.33.NC_000008.CDS.123253325.123255946.rev","Protein","zinc fingers and homeoboxes protein 1","Primates",9606,"9606.33","Homo sapiens",,"ZHX1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799585;imex:IM-13779-323",
"RefSeq.177416.18.NC_006570.CDS.741201.743426.rev","Protein","peroxidase/catalase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0721c","katG","RefSeq.9606.33.NC_000019.CDS.35902594.35904160.fwd","Protein","hematopoietic cell signal transducer isoform 2 precursor","Primates",9606,"9606.33","Homo sapiens",,"HCST","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2801934;imex:IM-13779-574",
"RefSeq.177416.18.NC_006570.CDS.652971.654038.fwd","Protein","SPFH domain-containing protein/band 7 family protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0633","hflK","RefSeq.9606.33.NC_000004.CDS.102510933.102616594.fwd","Protein","nuclear factor NF-kappa-B p105 subunit isoform X2","Primates",9606,"9606.33","Homo sapiens",,"NFKB1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2804390;imex:IM-13779-800",
"RefSeq.177416.18.NC_006570.CDS.894174.895823.fwd","Protein","DNA repair protein recN","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0886",,"RefSeq.9606.33.NC_000008.CDS.85107296.85145511.fwd","Protein","leucine-rich repeat and coiled-coil domain-containing protein 1 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"LRRCC1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2802228;imex:IM-13779-599",
"RefSeq.177416.18.NC_006570.CDS.530402.532819.fwd","Protein","DNA gyrase subunit B","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0510","gyrB","RefSeq.9606.33.NC_000003.CDS.65330853.66038308.rev","Protein","membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1 isoform X20","Primates",9606,"9606.33","Homo sapiens",,"MAGI1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2805070;imex:IM-13779-875",
"RefSeq.177416.18.NC_006570.CDS.1415006.1416997.rev","Protein","transketolase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1369c","tktA","RefSeq.9606.33.NC_000011.CDS.95790699.95831256.fwd","Protein","centrosomal protein of 57 kDa isoform X1","Primates",9606,"9606.33","Homo sapiens",,"CEP57","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2808111;imex:IM-13779-1221",
"RefSeq.177416.18.NC_006570.CDS.1802117.1805989.rev","Protein","phosphoribosylformylglycinamidine synthase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1720c","purL","RefSeq.9606.33.NC_000005.CDS.177483644.177496512.rev","Protein","PDZ and LIM domain protein 7 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"PDLIM7","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2803838;imex:IM-13779-746",
"RefSeq.177416.18.NC_006570.CDS.1577491.1581759.rev","Protein","ATp-dependent helicase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1524c","hrpA","RefSeq.9606.33.NC_000023.CDS.37840575.37847510.rev","Protein","dynein light chain Tctex-type 3","Primates",9606,"9606.33","Homo sapiens",,"DYNLT3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2807210;imex:IM-13779-1118",
"RefSeq.177416.18.NC_006570.CDS.1089909.1090169.rev","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1079c",,"RefSeq.9606.33.NC_000011.CDS.57673091.57700031.fwd","Protein","palmitoyltransferase ZDHHC5 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"ZDHHC5","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2799642;imex:IM-13779-326",
"RefSeq.177416.18.NC_006570.CDS.372485.373393.rev","Protein","Acetyl-CoA carboxylase beta subunit","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0372c","accD","RefSeq.9606.33.NC_000012.CDS.57694162.57720909.fwd","Protein","protein OS-9 isoform 8 precursor","Primates",9606,"9606.33","Homo sapiens",,"OS9","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2804110;imex:IM-13779-773",
"fig|177416.18.peg.160","Protein","DNA-directed RNA polymerase beta subunit (EC 2.7.7.6)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0144","rpoB","RefSeq.9606.33.NC_000004.CDS.15605723.15656255.rev","Protein","F-box/LRR-repeat protein 5 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"FBXL5","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806872;imex:IM-13779-1077",
"RefSeq.177416.18.NC_006570.CDS.1431224.1433260.rev","Protein","DNA ligase","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1387c","ligN","RefSeq.9606.33.NC_000020.CDS.36777774.36839414.rev","Protein","protein SOGA1 isoform 2","Primates",9606,"9606.33","Homo sapiens",,"SOGA1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2807569;imex:IM-13779-1158",
"RefSeq.177416.18.NC_006570.CDS.819628.820734.rev","Protein","carbohydrate/purine kinase pfkB family protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0801c",,"RefSeq.9606.33.NC_000011.CDS.47355227.47378353.rev","Protein","transcription factor PU.1 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"SPI1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2796094;imex:IM-13779-6",
"RefSeq.177416.18.NC_006570.CDS.502365.503252.rev","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0483c",,"RefSeq.9606.33.NC_000017.CDS.29574702.29589378.rev","Protein","ARF GTPase-activating protein GIT1 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"GIT1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2806575;imex:IM-13779-1047",
"fig|177416.18.peg.32","Protein","Siderophore synthetase superfamily, group B","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0029c",,"RefSeq.9606.33.NC_000017.CDS.28758270.28766667.rev","Protein","protein FAM222B isoform 2","Primates",9606,"9606.33","Homo sapiens",,"FAM222B","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2807649;imex:IM-13779-1168",
"RefSeq.177416.18.NC_006570.CDS.669625.670254.rev","Protein","Iron-sulfur cluster-binding protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0649c","rnfB","RefSeq.9606.33.NC_000001.CDS.94173869.94247577.rev","Protein","rho GTPase-activating protein 29 isoform X3","Primates",9606,"9606.33","Homo sapiens",,"ARHGAP29","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2801725;imex:IM-13779-551",
"RefSeq.177416.18.NC_006570.CDS.924619.925539.rev","Protein","riboflavin biosynthesis protein RibF","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0916c","ribF","RefSeq.9606.33.NC_000017.CDS.37687280.37744884.rev","Protein","hepatocyte nuclear factor 1-beta isoform X1","Primates",9606,"9606.33","Homo sapiens",,"HNF1B","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2798838;imex:IM-13779-255",
"RefSeq.177416.18.NC_006570.CDS.734051.736333.fwd","Protein","chitinase family 18 protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0715",,"RefSeq.9606.33.NC_000011.CDS.75266163.75351607.rev","Protein","beta-arrestin-1 isoform A","Primates",9606,"9606.33","Homo sapiens",,"ARRB1","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2808750;imex:IM-13779-1294",
"RefSeq.177416.18.NC_006570.CDS.1401488.1405075.rev","Protein","hypothetical protein","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT1360c","pdpD","RefSeq.9606.33.NC_000019.CDS.40441490.40442080.rev","Protein","SERTA domain-containing protein 3 isoform X1","Primates",9606,"9606.33","Homo sapiens",,"SERTAD3","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2800916;imex:IM-13779-468",
"fig|177416.18.peg.208","Protein","Cell division protein FtsZ (EC 3.4.24.-)","Bacteria",177416,"177416.18","Francisella tularensis subsp. tularensis SCHU S4","FTT0188","ftsZ","RefSeq.9606.33.NC_000023.CDS.153907729.153926202.rev","Protein","rho GTPase-activating protein 4 isoform 1","Primates",9606,"9606.33","Homo sapiens",,"ARHGAP4","HPI","physical association","two hybrid pooling approach","experimental","20711500;13779","intact","intact:EBI-2796459;imex:IM-13779-34",
